zone_id,grid_row,grid_col,center_lat,center_lon,min_lat,max_lat,min_lon,max_lon,NDVI,NDMI,RED_BLUE_RATIO,SWIR_RATIO,SWIR_NIR_RATIO,NIR_RED_RATIO,ELEVATION_M,SLOPE_DEG,TERRAIN_ROUGHNESS_M,NEAREST_MN_SITE,DISTANCE_TO_MN_KM,SPECTRAL_SCORE,TERRAIN_SCORE,MN_PROXIMITY_SCORE,PROSPECTIVITY_SCORE,PRIORITY,RECOMMENDATION
ZONE_008,0,7,21.509,85.505,21.508000000000003,21.51,85.504,85.506,0.4333766996860504,0.11686347424983978,1.0688408613204956,1.4213647842407227,0.7964338064193726,2.558565378189087,709.0,13.003173828125,30.225540161132812,Orissa Deposits,21.672,0.5513049882849351,0.7054679279764268,0.8829591461170404,69.71,HIGH,"Prioritize detailed geological mapping, ground validation, and targeted sampling."
ZONE_016,1,5,21.507,85.501,21.506,21.508000000000003,85.5,85.502,0.4542498290538788,0.1645151823759079,1.051601767539978,1.4293028116226196,0.7211578488349915,2.6888136863708496,748.0,8.64201545715332,39.95676803588867,Orissa Deposits,22.133,0.580158249497973,0.7655202757477685,0.7132867132867136,67.57,HIGH,"Prioritize detailed geological mapping, ground validation, and targeted sampling."
ZONE_005,0,4,21.509,85.499,21.508000000000003,21.51,85.498,85.5,0.4874153435230255,0.195277601480484,1.0252498388290405,1.4525120258331299,0.6754626035690308,2.911926746368408,684.0,11.001090049743652,39.23292541503906,Orissa Deposits,22.155,0.6358469315818891,0.6988518265506013,0.70518954729481,67.56,HIGH,"Prioritize detailed geological mapping, ground validation, and targeted sampling."
ZONE_015,1,4,21.507,85.499,21.506,21.508000000000003,85.498,85.5,0.46563616394996643,0.17560680210590363,1.0391454696655273,1.4445213079452515,0.703703761100769,2.755760669708252,689.0,15.255534172058105,37.14569091796875,Orissa Deposits,22.294,0.6023286968614546,0.7728923624428589,0.6540301803459696,66.9,HIGH,"Prioritize detailed geological mapping, ground validation, and targeted sampling."
ZONE_018,1,7,21.507,85.505,21.506,21.508000000000003,85.504,85.506,0.4704735577106476,0.15765084326267242,1.0475572347640991,1.4518721103668213,0.7335116267204285,2.8061232566833496,680.0,6.608046531677246,32.66364288330078,Orissa Deposits,21.814,0.6218888625493759,0.5526168040380709,0.8306956201693042,66.37,HIGH,"Prioritize detailed geological mapping, ground validation, and targeted sampling."
ZONE_009,0,8,21.509,85.507,21.508000000000003,21.51,85.506,85.50800000000001,0.457702100276947,0.15574850142002106,1.056227684020996,1.4301807880401611,0.7372239232063293,2.715975761413574,696.0,3.7375552654266357,22.23360824584961,Orissa Deposits,21.513,0.5891038503077133,0.43763283936702124,0.9414795730585196,64.94,HIGH,"Prioritize detailed geological mapping, ground validation, and targeted sampling."
ZONE_028,2,7,21.505000000000003,85.505,21.504,21.506,85.504,85.506,0.47154542803764343,0.1651117205619812,1.029843807220459,1.4439564943313599,0.7216655611991882,2.810328722000122,660.0,9.876413345336914,31.248504638671875,Orissa Deposits,21.957,0.6064258694260504,0.5713094790414053,0.7780640412219356,64.74,HIGH,"Prioritize detailed geological mapping, ground validation, and targeted sampling."
ZONE_026,2,5,21.505000000000003,85.501,21.504,21.506,85.5,85.502,0.36374589800834656,0.026107460260391235,1.1106741428375244,1.382149577140808,0.9621192216873169,2.178638219833374,672.0,16.182601928710938,42.9334831237793,Orissa Deposits,22.274,0.4538945565522124,0.8101949065617249,0.6613912403386084,62.3,HIGH,"Prioritize detailed geological mapping, ground validation, and targeted sampling."
ZONE_050,4,9,21.500999999999998,85.50900000000001,21.5,21.502,85.50800000000001,85.51,0.39929986000061035,0.08204695582389832,1.0921599864959717,1.3903955221176147,0.8575586080551147,2.365363359451294,634.0,13.5903959274292,33.71284103393555,Orissa Deposits,21.939,0.4929080773362496,0.62057312276206,0.7846889952153109,61.87,HIGH,"Prioritize detailed geological mapping, ground validation, and targeted sampling."
ZONE_027,2,6,21.505000000000003,85.503,21.504,21.506,85.502,85.504,0.3824205696582794,0.04469878599047661,1.1001883745193481,1.3950544595718384,0.927945077419281,2.2788360118865967,659.0,11.05058765411377,42.288543701171875,Orissa Deposits,22.115,0.4823718199641987,0.6832682014408921,0.7199116672800888,61.39,HIGH,"Prioritize detailed geological mapping, ground validation, and targeted sampling."
ZONE_025,2,4,21.505000000000003,85.499,21.504,21.506,85.498,85.5,0.37539976835250854,0.044630974531173706,1.1099754571914673,1.3766285181045532,0.9279674291610718,2.227766990661621,652.0,10.898910522460938,41.149532318115234,Orissa Deposits,22.434,0.4611577254483594,0.6592839243981964,0.602502760397497,56.3,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_038,3,7,21.503,85.505,21.502,21.504,85.504,85.506,0.40759819746017456,0.09195693582296371,1.0977221727371216,1.3987635374069214,0.842310905456543,2.423186779022217,610.0,8.634031295776367,30.499950408935547,Orissa Deposits,22.102,0.5163183155148152,0.4576242309961449,0.7246963562753035,56.12,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_004,0,3,21.509,85.497,21.508000000000003,21.51,85.496,85.498,0.44389238953590393,0.11868774890899658,1.0593458414077759,1.4179762601852417,0.796058177947998,2.6242570877075195,655.0,6.433589458465576,27.39474868774414,Orissa Deposits,22.317,0.5581792052984571,0.46423879745455787,0.645564961354435,55.62,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_014,1,3,21.507,85.497,21.506,21.508000000000003,85.496,85.498,0.43712809681892395,0.11926591396331787,1.056330919265747,1.415486216545105,0.7928864359855652,2.573652744293213,639.0,11.20103645324707,26.43136978149414,Orissa Deposits,22.455,0.543312643550287,0.5225100379636384,0.594773647405227,55.25,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_049,4,8,21.500999999999998,85.507,21.5,21.502,85.506,85.50800000000001,0.3356238007545471,0.017708731815218925,1.1970608234405518,1.3374061584472656,0.9791028499603271,2.0556328296661377,608.0,8.54036808013916,31.08451271057129,Orissa Deposits,22.093,0.43220062705199713,0.4572720240254904,0.7280088332719911,52.85,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_037,3,6,21.503,85.503,21.502,21.504,85.502,85.504,0.39629659056663513,0.07194255292415619,1.0799682140350342,1.3945780992507935,0.8713103532791138,2.3292922973632812,626.0,7.3978705406188965,26.911376953125,Orissa Deposits,22.259,0.4820547917962937,0.4307135498231971,0.6669120353330878,52.21,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_080,7,9,21.494999999999997,85.50900000000001,21.494,21.496,85.50800000000001,85.51,0.45069125294685364,0.13406185805797577,1.084287166595459,1.4233378171920776,0.7692383527755737,2.668091297149658,636.0,6.568723678588867,12.892719268798828,Orissa State,22.39,0.5867135679911232,0.3159890875235227,0.6186970923813028,51.51,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_024,2,3,21.505000000000003,85.497,21.504,21.506,85.496,85.498,0.44610145688056946,0.1550021469593048,1.0407381057739258,1.4159876108169556,0.7335367202758789,2.620753765106201,641.0,6.503802299499512,25.801713943481445,Orissa Deposits,22.594,0.5474453050951124,0.4291773563110713,0.5436142804563854,51.08,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_003,0,2,21.509,85.495,21.508000000000003,21.51,85.494,85.496,0.34303250908851624,-0.002624793443828821,1.1504204273223877,1.3181285858154297,1.0156943798065186,2.079684019088745,648.0,13.415751457214355,27.16411018371582,Orissa Deposits,22.48,0.3960972638200267,0.5866704654501981,0.5855723224144276,51.01,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_036,3,5,21.503,85.501,21.502,21.504,85.5,85.502,0.3644896447658539,0.024556327611207962,1.1039764881134033,1.3773785829544067,0.9632843136787415,2.166128635406494,619.0,9.316975593566895,27.54435157775879,Orissa Deposits,22.417,0.4442464609437144,0.4616294666443945,0.6087596613912398,49.88,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_035,3,4,21.503,85.499,21.502,21.504,85.498,85.5,0.4154052138328552,0.1086106225848198,1.059043288230896,1.3934775590896606,0.806786298751831,2.428962230682373,610.0,8.180233001708984,26.596202850341797,Orissa Deposits,22.576,0.4929744789815904,0.4166943505155429,0.5502392344497606,48.73,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_070,6,9,21.497,85.50900000000001,21.496,21.498,85.50800000000001,85.51,0.40704289078712463,0.08926934003829956,1.1402835845947266,1.3888503313064575,0.8551564812660217,2.453089475631714,606.0,4.630393028259277,12.81600570678711,Orissa Deposits,22.238,0.5378297006708406,0.22760482856053743,0.674641148325359,48.58,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_090,8,9,21.493,85.50900000000001,21.491999999999997,21.494,85.50800000000001,85.51,0.42885521054267883,0.10520146042108536,1.0825538635253906,1.435664176940918,0.8137815594673157,2.518932580947876,637.0,6.483124256134033,10.25778865814209,Orissa State,22.543,0.5631236506122456,0.2943278403725167,0.5623849834376153,48.23,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_066,6,5,21.497,85.501,21.496,21.498,85.5,85.502,0.4465676248073578,0.10714404284954071,1.0796209573745728,1.4591896533966064,0.8116685152053833,2.6394355297088623,605.0,5.8980631828308105,17.473791122436523,Orissa Deposits,22.852,0.6080421832601463,0.28891877409228844,0.44865660655134343,46.45,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_013,1,2,21.507,85.495,21.506,21.508000000000003,85.494,85.496,0.3596000373363495,0.029664719477295876,1.1363250017166138,1.3560161590576172,0.9562432765960693,2.1619927883148193,608.0,8.591218948364258,26.816246032714844,Orissa Deposits,22.617,0.4409361841618909,0.4231748349882433,0.5351490614648508,46.39,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_023,2,2,21.505000000000003,85.495,21.504,21.506,85.494,85.496,0.41199958324432373,0.11038442701101303,1.103790521621704,1.3797776699066162,0.8129981756210327,2.4550676345825195,609.0,8.249293327331543,20.327564239501953,Orissa Deposits,22.756,0.5106251528034939,0.36484094832979896,0.48398969451601037,45.89,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_034,3,3,21.503,85.497,21.502,21.504,85.496,85.498,0.4058854877948761,0.09873973578214645,1.0643436908721924,1.3834633827209473,0.824935793876648,2.379936933517456,618.0,6.154104709625244,21.632165908813477,Orissa Deposits,22.735,0.47563786543149794,0.3497567185728942,0.49171880750828156,44.27,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_077,7,6,21.494999999999997,85.503,21.494,21.496,85.502,85.504,0.3931814134120941,0.05805107206106186,1.1271153688430786,1.3970928192138672,0.895943820476532,2.3243651390075684,612.0,7.1575751304626465,17.537261962890625,Orissa Deposits,22.846,0.508631198081979,0.3256392178312715,0.45086492454913524,43.64,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_060,5,9,21.499000000000002,85.50900000000001,21.498,21.5,85.50800000000001,85.51,0.2856360673904419,0.003076709108427167,1.2643465995788574,1.3151112794876099,1.0018541812896729,1.830876111984253,600.0,3.608682870864868,11.77096176147461,Orissa Deposits,22.088,0.39215309239239243,0.18911370945483064,0.7298490982701504,43.26,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_002,0,1,21.509,85.493,21.508000000000003,21.51,85.49199999999999,85.494,0.3081839084625244,-0.006337503902614117,1.2271671295166016,1.3338396549224854,1.0200186967849731,1.923187255859375,590.0,8.661291122436523,22.699119567871094,Orissa Deposits,22.644,0.41293555936848225,0.36069448723383274,0.5252116304747891,43.09,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_079,7,8,21.494999999999997,85.507,21.494,21.496,85.506,85.50800000000001,0.38092607259750366,0.05450957268476486,1.1450623273849487,1.3555632829666138,0.9175323843955994,2.301041603088379,617.0,4.335557460784912,12.269604682922363,Orissa Deposits,22.541,0.4770783548578122,0.23570379970574526,0.5631210894368789,43.05,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_048,4,7,21.500999999999998,85.505,21.5,21.502,85.504,85.506,0.2765656113624573,-0.020459599792957306,1.3034892082214355,1.3089649677276611,1.04874849319458,1.7849644422531128,600.0,2.0999717712402344,17.9945125579834,Orissa Deposits,22.248,0.3997439529085856,0.21088915223818475,0.670960618329039,42.45,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_089,8,8,21.493,85.507,21.491999999999997,21.494,85.506,85.50800000000001,0.39637255668640137,0.08740495890378952,1.1235507726669312,1.3950740098953247,0.8503960371017456,2.377044916152954,615.0,4.212512493133545,10.608637809753418,Orissa State,22.693,0.5153720046259087,0.21631975860478278,0.5071770334928226,42.32,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_065,6,4,21.497,85.499,21.496,21.498,85.498,85.5,0.4129539430141449,0.06663736701011658,1.1182739734649658,1.4099568128585815,0.8886210918426514,2.4564661979675293,604.0,5.451115608215332,18.017139434814453,Orissa Deposits,23.008,0.5456832287199964,0.2830133723587431,0.39124033860876023,42.05,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_076,7,5,21.494999999999997,85.501,21.494,21.496,85.5,85.502,0.36740273237228394,0.017787592485547066,1.1448029279708862,1.3808298110961914,0.9706304669380188,2.186896800994873,648.0,6.39729642868042,18.098495483398438,Orissa Deposits,23.0,0.4731838460796713,0.3754446358863734,0.3941847626058155,42.02,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_087,8,6,21.493,85.503,21.491999999999997,21.494,85.502,85.504,0.38614484667778015,0.03727295622229576,1.1230785846710205,1.409203290939331,0.9309356808662415,2.2692549228668213,637.0,5.827637672424316,15.085762977600098,Orissa Deposits,22.996,0.50551900677019,0.32124942355261243,0.39565697460434374,41.73,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_033,3,2,21.503,85.495,21.502,21.504,85.494,85.496,0.4113365113735199,0.09992344677448273,1.0708023309707642,1.3906537294387817,0.8215728998184204,2.413653612136841,611.0,5.344306468963623,18.553226470947266,Orissa Deposits,22.895,0.4926202821560184,0.2970066222197827,0.43283032756717,41.6,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_069,6,8,21.497,85.507,21.496,21.498,85.506,85.50800000000001,0.3429366946220398,0.02642533741891384,1.1887357234954834,1.3416283130645752,0.9722620844841003,2.1320254802703857,605.0,2.3189828395843506,11.56623363494873,Orissa Deposits,22.391,0.44784587478772453,0.17064406358587939,0.6183290393816716,41.58,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_075,7,4,21.494999999999997,85.499,21.494,21.496,85.498,85.5,0.4097689092159271,0.06973067671060562,1.1051865816116333,1.403701901435852,0.8767201900482178,2.4161670207977295,641.0,4.599010944366455,18.985374450683594,Orissa Deposits,23.155,0.523661484659343,0.33604271538629643,0.33713654766286333,41.14,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_047,4,6,21.500999999999998,85.503,21.5,21.502,85.502,85.504,0.310365229845047,0.004818154498934746,1.2429401874542236,1.3227250576019287,0.9980615377426147,1.9318628311157227,602.0,3.472679615020752,9.706812858581543,Orissa Deposits,22.404,0.4136717791320663,0.17282955085990334,0.6135443503864557,40.14,MODERATE,Conduct preliminary field reconnaissance and geological validation before further investment.
ZONE_067,6,6,21.497,85.503,21.496,21.498,85.502,85.504,0.36650314927101135,0.05130660533905029,1.153006911277771,1.3756295442581177,0.9099816679954529,2.1945321559906006,604.0,1.6722816228866577,14.675081253051758,Orissa Deposits,22.698,0.4732116402758329,0.1819378760717014,0.5053367684946632,39.55,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_046,4,5,21.500999999999998,85.501,21.5,21.502,85.5,85.502,0.3417934775352478,0.03194241225719452,1.186022162437439,1.3497611284255981,0.9476549625396729,2.0779547691345215,601.0,2.918710231781006,10.83660888671875,Orissa Deposits,22.561,0.4411562215469503,0.16966058411532403,0.5557600294442401,39.41,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_100,9,9,21.491,85.50900000000001,21.49,21.491999999999997,85.50800000000001,85.51,0.30677157640457153,0.03332073241472244,1.2105737924575806,1.3356969356536865,0.9460954666137695,1.9554603099822998,618.0,5.2442827224731445,9.984362602233887,Orissa State,22.697,0.40690118966574934,0.23628404859322708,0.5057048214942956,38.54,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_059,5,8,21.499000000000002,85.507,21.498,21.5,85.506,85.50800000000001,0.25331321358680725,-0.01935487799346447,1.3178677558898926,1.2878835201263428,1.0479892492294312,1.6991475820541382,599.0,0.7918844223022461,10.70594596862793,Orissa Deposits,22.241,0.36516045331819535,0.12382810237577106,0.6735369893264631,38.53,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_056,5,5,21.499000000000002,85.501,21.498,21.5,85.5,85.502,0.3922530710697174,0.057027656584978104,1.1338757276535034,1.4141640663146973,0.9035931825637817,2.3239502906799316,602.0,0.5146805644035339,4.833014011383057,Orissa Deposits,22.706,0.5290673255894204,0.07514998162676849,0.502392344497608,38.49,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_057,5,6,21.499000000000002,85.503,21.498,21.5,85.502,85.504,0.3588070571422577,0.018753472715616226,1.183716893196106,1.3753340244293213,0.9744993448257446,2.155457019805908,599.0,1.001596212387085,3.0225489139556885,Orissa Deposits,22.55,0.4834158730934046,0.0647507545820807,0.5598086124401912,38.07,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_088,8,7,21.493,85.505,21.491999999999997,21.494,85.504,85.506,0.35769370198249817,0.03340945392847061,1.1625851392745972,1.368343710899353,0.947685718536377,2.1684658527374268,607.0,3.299776792526245,10.411293983459473,Orissa Deposits,22.844,0.4657729668228137,0.18358643193234594,0.4516010305483987,37.69,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_012,1,1,21.507,85.493,21.506,21.508000000000003,85.49199999999999,85.494,0.30837854743003845,-0.01303522102534771,1.2224092483520508,1.3248670101165771,1.0372545719146729,1.9284353256225586,588.0,3.5109448432922363,20.604446411132812,Orissa Deposits,22.78,0.4048832786132239,0.23982640237413558,0.4751564225248433,37.64,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_074,7,3,21.494999999999997,85.497,21.494,21.496,85.496,85.498,0.38193410634994507,0.049916915595531464,1.1518361568450928,1.3776814937591553,0.9112281799316406,2.26831316947937,615.0,7.291234016418457,14.437604904174805,Orissa Deposits,23.31,0.49219471677087484,0.30776156302759544,0.28008833271991246,37.32,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_086,8,5,21.493,85.501,21.491999999999997,21.494,85.5,85.502,0.34681689739227295,0.00791182927787304,1.166569709777832,1.3524976968765259,0.9920677542686462,2.0936696529388428,644.0,4.862036228179932,15.609430313110352,Orissa Deposits,23.149,0.43806505196064593,0.3184135405511484,0.3393448656606551,37.26,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_022,2,1,21.505000000000003,85.493,21.504,21.506,85.49199999999999,85.494,0.3795354962348938,0.07526514679193497,1.1268649101257324,1.3644496202468872,0.8759636282920837,2.275786876678467,581.0,3.8685531616210938,12.084067344665527,Orissa Deposits,22.917,0.4690812660235045,0.1650825484835478,0.42473316157526647,36.46,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_099,9,8,21.491,85.507,21.49,21.491999999999997,85.506,85.50800000000001,0.35482826828956604,0.038077980279922485,1.1659621000289917,1.3685027360916138,0.9407735466957092,2.157965660095215,611.0,1.0657780170440674,9.49853801727295,Orissa State,22.846,0.46531462292721376,0.1392372410035001,0.45086492454913524,36.32,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_058,5,7,21.499000000000002,85.505,21.498,21.5,85.504,85.506,0.29640886187553406,0.012911518104374409,1.2344480752944946,1.3189811706542969,0.9861778020858765,1.8868966102600098,595.0,0.6433408856391907,3.7843081951141357,Orissa Deposits,22.395,0.39247436832849975,0.05736831169810411,0.6168568273831434,35.93,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_064,6,3,21.497,85.497,21.496,21.498,85.496,85.498,0.39697909355163574,0.06959766149520874,1.1294498443603516,1.3838796615600586,0.8766975998878479,2.3477253913879395,599.0,2.565091371536255,14.868144989013672,Orissa Deposits,23.165,0.5037906644007201,0.1925812456404531,0.3334560176665446,35.93,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_032,3,1,21.503,85.493,21.502,21.504,85.49199999999999,85.494,0.38903841376304626,0.08211888372898102,1.098280429840088,1.3728538751602173,0.8575950860977173,2.3013927936553955,587.0,3.9432566165924072,10.853684425354004,Orissa Deposits,23.056,0.46695821953921096,0.1664231147839188,0.3735737946264261,34.88,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_055,5,4,21.499000000000002,85.499,21.498,21.5,85.498,85.5,0.3343134820461273,-5.5469990911660716e-05,1.2063008546829224,1.3471962213516235,1.0101503133773804,2.036658525466919,599.0,2.1707603931427,5.099019527435303,Orissa Deposits,22.863,0.4429073711454057,0.10459282007219421,0.4446080235553923,34.19,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_044,4,3,21.500999999999998,85.497,21.5,21.502,85.496,85.498,0.32645484805107117,0.027790239080786705,1.1857417821884155,1.3332618474960327,0.9549403786659241,2.0024447441101074,593.0,2.756061315536499,10.678234100341797,Orissa Deposits,22.877,0.40791092171166987,0.15185734108890972,0.4394552815605453,34.06,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_045,4,4,21.500999999999998,85.499,21.5,21.502,85.498,85.5,0.2896420359611511,-0.002653028117492795,1.2457354068756104,1.3127883672714233,1.0133659839630127,1.8449112176895142,588.0,1.7959206104278564,10.066446304321289,Orissa Deposits,22.719,0.3840879729227975,0.11979371831693959,0.49760765550239205,33.89,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_085,8,4,21.493,85.499,21.491999999999997,21.494,85.498,85.5,0.28943049907684326,-0.03556536138057709,1.2541720867156982,1.2909191846847534,1.087079405784607,1.8636460304260254,609.0,7.758382320404053,18.195100784301758,Orissa Deposits,23.303,0.37694987473247693,0.33774919315481494,0.2826647037173353,33.69,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_078,7,7,21.494999999999997,85.505,21.494,21.496,85.504,85.506,0.2543284296989441,-0.039083611220121384,1.2867624759674072,1.2927920818328857,1.099791407585144,1.7394912242889404,606.0,0.7377778887748718,9.899495124816895,Orissa Deposits,22.693,0.3631320977823524,0.12781142041365998,0.5071770334928226,33.57,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
ZONE_068,6,7,21.497,85.505,21.496,21.498,85.504,85.506,0.22724178433418274,-0.05411051586270332,1.3054993152618408,1.2759716510772705,1.1244735717773438,1.611409306526184,605.0,1.4218578338623047,6.377042293548584,Orissa Deposits,22.544,0.3262886287846598,0.1105122396939713,0.562016930437983,33.23,LOW,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.
